date,index_open,index_high,index_low,index_close,margin_balance_thousand_ntd,margin_previous_balance_thousand_ntd,index_yoy,index_qoq,margin_roc,margin_roc_autocorr,autocorr_high_threshold,is_autocorr_high,index_yoy_z,index_qoq_z,margin_roc_z,margin_roc_autocorr_z,margin_roc_autocorr_percentile_full_sample,margin_roc_autocorr_percentile,margin_roc_autocorr_rank_252,margin_roc_persistence_score,margin_roc_autocorr_plot,index_yoy_z_plot,index_qoq_z_plot,margin_roc_z_plot,margin_roc_autocorr_bar,index_yoy_ref,index_qoq_ref,margin_roc_ref,autocorr_bar,index_close_return_20d,index_qoq_change_20d,margin_roc_change_20d,raw_signal,transition_watch,final_signal,final_signal_reason,leverage_cycle_phase,signal
2014-05-14,8842.05,8875.16,8812.19,8875.16,201504535.0,201706656.0,0.08723444394626512,0.05273671025412319,0.009173592171168643,0.988036719807536,0.9958182015461547,False,-0.24159639626459764,0.7190702767553157,0.023637514410642664,-0.38099931954301147,0.41000299490865527,0.41000299490865527,0.38095238095238093,0.35,0.38095238095238093,0.2688853130096085,0.5562464636614752,0.12983212265846555,-0.23809523809523814,0.354176319328311,0.5562464636614752,0.12983212265846555,-0.23809523809523814,-0.004659790438401479,0.0037132385170313142,-0.008822488585026544,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2014-05-15,8852.92,8880.65,8839.44,8880.65,201766342.0,201505102.0,0.0742171671047489,0.04344796712909482,0.0101304802142832,0.9880496322511652,0.9958182015461547,False,-0.5614337107950748,0.45582950307166037,0.04009056543124793,-0.37949040383050286,0.4103024857741839,0.4103024857741839,0.38095238095238093,0.35,0.38095238095238093,0.18980731074249582,0.5466829436053023,0.12128530768444483,-0.23809523809523814,0.29510470448164094,0.5466829436053023,0.12128530768444483,-0.23809523809523814,-0.0048376143848710695,-0.004896193673508575,0.0022254385062865367,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-16,8857.12,8896.72,8816.92,8888.45,201708558.0,201766627.0,0.07272121642937579,0.049688817506524874,0.0071188548646725636,0.9882233194874327,0.9958182015461547,False,-0.5954285519565526,0.6244268189789054,-0.015789003682570833,-0.34498047856509734,0.42138364779874216,0.42138364779874216,0.38492063492063494,0.35,0.38492063492063494,0.11502294286639597,0.5540871222123122,0.10823061136377668,-0.23015873015873012,0.2376509460017575,0.5540871222123122,0.10823061136377668,-0.23015873015873012,-0.006228645283626322,0.004323045376758872,-0.004770044027372133,NORMAL,deleveraging_risk_watch,NORMAL,raw_signal=NORMAL; transition_watch=deleveraging_risk_watch,normal,NORMAL
2014-05-19,8901.54,8912.35,8877.46,8899.9,202319377.0,201708903.0,0.07483339895124064,0.045364636678850934,0.011271119178023481,0.9881257757147734,0.9958182015461547,False,-0.5458211580069507,0.5058198232794389,0.0630941240634081,-0.36343180740862124,0.41509433962264153,0.41509433962264153,0.38095238095238093,0.35,0.38095238095238093,0.052085409449886766,0.5494902365996576,0.1039318982875511,-0.23809523809523814,0.187104358646357,0.5494902365996576,0.1039318982875511,-0.23809523809523814,-0.007445358695433946,-0.0077178044698476,0.001138504246182892,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-20,8922.08,8930.79,8887.79,8887.79,202318162.0,202317511.0,0.07752730252948492,0.0432229401787656,0.01044358771603271,0.9883059886454925,0.9958182015461547,False,-0.48257594428818723,0.44552294698420986,0.044705540717115584,-0.32394254533399014,0.42407906558849956,0.42407906558849956,0.3888888888888889,0.35,0.3888888888888889,0.0011652805224511495,0.5395885899696149,0.09829129280465249,-0.2222222222222222,0.14389917781187028,0.5395885899696149,0.09829129280465249,-0.2222222222222222,-0.007082857139665166,-0.0062345214097494495,0.005939170610073097,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-21,8894.16,8905.04,8848.53,8862.42,202744576.0,202318161.0,0.07399579729077943,0.03578562053614731,0.01079152897244584,0.9881555846891062,0.9958182015461547,False,-0.5781263255544778,0.23642188394380956,0.049723666283169606,-0.3516186524167761,0.4174902665468703,0.4174902665468703,0.376984126984127,0.35,0.376984126984127,-0.05400534862773256,0.5107155703481097,0.09366580456451126,-0.24603174603174605,0.09731688727210591,0.5107155703481097,0.09366580456451126,-0.24603174603174605,-0.012511824894620438,-0.011902969503776895,0.005874670599880449,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-22,8899.82,8969.63,8899.82,8969.63,203382886.0,202744575.0,0.07826326336554623,0.04577585895317826,0.012952741439647308,0.9879862694664856,0.9958182015461547,False,-0.47491647370451157,0.5153675871377269,0.090544000996712,-0.38305462260302753,0.4076070679844265,0.4076070679844265,0.3531746031746032,0.375,0.3531746031746032,-0.09409212244456866,0.5111586195661685,0.09336848993900657,-0.2936507936507936,0.06039860591877576,0.5111586195661685,0.09336848993900657,-0.2936507936507936,0.0014190145719732428,-0.002045070512179281,0.013867445407210632,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-23,8960.79,9008.22,8960.79,9008.22,204030215.0,203382886.0,0.07367894112669182,0.05672980144569473,0.015017330495990633,0.9878019990358522,0.9958182015461547,False,-0.6020116995624647,0.8166147503003484,0.12407070342931283,-0.4163295798884782,0.39922132374962566,0.39922132374962566,0.3412698412698413,0.375,0.3412698412698413,-0.1424654155034159,0.5402496796360904,0.09629251027141668,-0.31746031746031744,0.017662457178050574,0.5402496796360904,0.09629251027141668,-0.31746031746031744,0.0070169751102513445,0.016869527457167965,0.014050545451845142,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-26,9040.49,9053.75,9026.77,9036.12,205064662.0,204030215.0,0.0798177383639711,0.050484430111626954,0.019573613229311837,0.9875459653025299,0.9958182015461547,False,-0.44099128831172457,0.6401180021739228,0.20666469607626659,-0.46584418032052494,0.38514525306978137,0.38514525306978137,0.32936507936507936,0.4,0.32936507936507936,-0.1708964510089691,0.5497609484492173,0.10680414701473571,-0.3412698412698413,-0.01192810704709621,0.5497609484492173,0.10680414701473571,-0.3412698412698413,0.02986054441926944,0.03167254777384909,0.03216587586962494,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-27,9045.08,9059.19,9035.69,9055.29,205399167.0,205064448.0,0.08096406252797839,0.057785601726979774,0.020244970950492824,0.9873314626448522,0.9958182015461547,False,-0.41116457360144126,0.8366685067051325,0.21952127486873596,-0.5069718362668405,0.37586103623839473,0.37586103623839473,0.31746031746031744,0.425,0.31746031746031744,-0.1937791293511093,0.5770854778069235,0.11753911157225955,-0.3650793650793651,-0.03768529843769912,0.5770854778069235,0.11753911157225955,-0.3650793650793651,0.027876059484364557,0.03292403820906453,0.03502666908702623,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-28,9072.04,9125.14,9069.89,9121.71,205480803.0,205399164.0,0.08811351477087692,0.0636793607925723,0.01810917204220308,0.9872744213229684,0.9958182015461547,False,-0.21065817711594934,0.9947967307571017,0.17680284991564094,-0.5184533898006818,0.37406409104522315,0.37406409104522315,0.3134920634920635,0.45,0.3134920634920635,-0.1953866577096655,0.6168675018974167,0.12318327712877206,-0.373015873015873,-0.04884483899758623,0.6168675018974167,0.12318327712877206,-0.373015873015873,0.028133104751857152,0.03461849477760515,0.02631003617741645,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-29,9123.46,9131.66,9093.57,9109.0,206151523.0,205480803.0,0.08455453372132338,0.059080138497778156,0.019801701753753065,0.9870890112811886,0.9958182015461547,False,-0.3000669739088998,0.8657217569060638,0.20958516432844285,-0.5559118934235852,0.36477987421383645,0.36477987421383645,0.30158730158730157,0.475,0.30158730158730157,-0.20535621163340212,0.6405679071363355,0.13141202829064547,-0.39682539682539686,-0.06505271866928389,0.6405679071363355,0.13141202829064547,-0.39682539682539686,0.036121500004549834,0.03680778649368488,0.02587235902261531,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-05-30,9130.66,9139.57,9075.91,9075.91,206289559.0,206151523.0,0.10173552986648171,0.05050361244412338,0.023080119892014528,0.9868383626535677,0.9958182015461547,False,0.16448532129084562,0.62681319214463,0.2765569883245381,-0.6047597621724293,0.3480083857442348,0.3480083857442348,0.2976190476190476,0.5,0.2976190476190476,-0.17013320849775948,0.6392579342799826,0.14523535781768288,-0.40476190476190477,-0.05024381286540457,0.6392579342799826,0.14523535781768288,-0.40476190476190477,0.023523454662739196,0.022444298565185816,0.024102903339545345,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-03,9106.61,9128.34,9070.45,9123.46,206698135.0,206289559.0,0.11129165458757706,0.06062325185596795,0.02285121194908446,0.986607286260165,0.9958182015461547,False,0.4198772841418681,0.901489043008054,0.2724396843908717,-0.6498347259264855,0.33483078766097635,0.33483078766097635,0.29365079365079366,0.5,0.29365079365079366,-0.11394173300827115,0.6642323255874178,0.157350055586558,-0.4126984126984127,-0.019913419510096664,0.6642323255874178,0.157350055586558,-0.4126984126984127,0.028525110958544264,0.02858988400684459,0.015375019573399262,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-04,9135.01,9140.55,9114.18,9119.96,207814964.0,206698475.0,0.10143114213596438,0.06609589761693768,0.0252494895471278,0.986367539697967,0.9958182015461547,False,0.14354218641856248,1.0420605691712852,0.32003323292925445,-0.6969159464074675,0.3228511530398323,0.3228511530398323,0.27380952380952384,0.5,0.27380952380952384,-0.08941945496762034,0.7002159678335005,0.17284369152395768,-0.45238095238095233,-0.009367896546957367,0.7002159678335005,0.17284369152395768,-0.45238095238095233,0.023290049021642778,0.02956778918632752,0.005809711302636744,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-05,9127.56,9140.72,9094.13,9140.72,208608156.0,207812433.0,0.1062162276641192,0.05882012248448665,0.025734601194662643,0.9861494796896912,0.9958182015461547,False,0.2719927698809369,0.8294433842945349,0.3292757786246152,-0.7397441246947882,0.3108715184186882,0.3108715184186882,0.24603174603174602,0.5,0.24603174603174602,-0.05499924307728156,0.7125233408297894,0.1877419855335441,-0.5079365079365079,0.008784404512906779,0.7125233408297894,0.1877419855335441,-0.5079365079365079,0.02783018974004925,0.007931326291368057,-0.0066835511237894885,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-06,9167.83,9174.77,9122.56,9134.46,208875902.0,208607837.0,0.09553484690389658,0.048276352769575315,0.024798274329092873,0.9859232707826014,0.9958182015461547,False,-0.019692498346942082,0.5337622346799697,0.3080810344014078,-0.7813465680030444,0.29859239293201556,0.29859239293201556,0.1984126984126984,0.5,0.1984126984126984,-0.05163669596010637,0.6954984735774256,0.1992028473304835,-0.6031746031746033,0.006947184973561692,0.6954984735774256,0.1992028473304835,-0.6031746031746033,0.022792775644111973,-0.03236029950618802,0.0015795383642940308,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-09,9153.93,9166.58,9138.93,9162.74,208639304.0,208875240.0,0.11153920340058376,0.051501269227767876,0.028598810260591412,0.9856432237487763,0.9958182015461547,False,0.42061732775634814,0.625101815923153,0.3846760576766539,-0.833954682022129,0.2851153039832285,0.2851153039832285,0.14682539682539683,0.5,0.14682539682539683,-0.006660122272824996,0.6887940299913043,0.21686696260154736,-0.7063492063492063,0.033635581282128554,0.6887940299913043,0.21686696260154736,-0.7063492063492063,0.03071535677847015,-0.018126850579571974,0.011956844196195915,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-10,9181.9,9222.37,9171.75,9222.37,208008060.0,208639285.0,0.11721301545767338,0.06429481468487896,0.023656130851412493,0.9853259474120339,0.9958182015461547,False,0.5792037197227662,0.976422845868057,0.2846345012632538,-0.8977098551164094,0.2770290506139563,0.2770290506139563,0.13095238095238096,0.5,0.13095238095238096,0.049136434107707495,0.7161872505509951,0.22332101390266224,-0.7380952380952381,0.06883352569765357,0.7161872505509951,0.22332101390266224,-0.7380952380952381,0.04697222376742749,0.014069177266624155,0.007967348462593504,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-11,9218.5,9229.8,9204.76,9229.8,208307766.0,208007790.0,0.12544537142940748,0.06061250262860618,0.021711752271908136,0.9851307436056131,0.9958182015461547,False,0.8059049665550654,0.8652400285925955,0.24401889945858296,-0.9368125465044379,0.27133872416891286,0.27133872416891286,0.12698412698412698,0.5,0.12698412698412698,0.12120962767412252,0.7303827532216237,0.2252922410984642,-0.746031746031746,0.11638652188200271,0.7303827532216237,0.2252922410984642,-0.746031746031746,0.046707054028491735,0.009850760721183072,0.011001222965174584,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-12,9209.99,9220.89,9186.79,9204.65,209160738.0,208307784.0,0.12372149691987255,0.059865994682621215,0.024342400430986233,0.9850280917641171,0.9958182015461547,False,0.7531132904371223,0.8392446821034175,0.2969403833057102,-0.9565567600399718,0.2668463611859838,0.2668463611859838,0.12301587301587301,0.5,0.12301587301587301,0.1813909288896463,0.7407505559722708,0.2321158736896305,-0.753968253968254,0.15746566824039754,0.7407505559722708,0.2321158736896305,-0.753968253968254,0.0371249645076821,0.007129284428498028,0.01516880825981759,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-13,9192.73,9207.74,9171.51,9196.39,209970133.0,209160660.0,0.12399060854983723,0.051281523676265595,0.024085298462294347,0.9851238556710946,0.9958182015461547,False,0.7572942870555341,0.599830003717488,0.292307296232405,-0.9332393427001973,0.27073974243785565,0.27073974243785565,0.13095238095238096,0.5,0.13095238095238096,0.23623886776258798,0.7273295509956248,0.23784839012227568,-0.7380952380952381,0.19616428880911604,0.7273295509956248,0.23784839012227568,-0.7380952380952381,0.03555370383924594,0.007833556547170772,0.013954818248011147,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-16,9196.23,9214.19,9179.56,9202.93,210832554.0,209970132.0,0.13670588700294206,0.05931422033396916,0.027288392020546448,0.9851342435661791,0.9958182015461547,False,1.1032077019528355,0.8188698167481949,0.35983307359206823,-0.9191214928590699,0.27163821503444147,0.27163821503444147,0.1388888888888889,0.5,0.1388888888888889,0.3188073281616592,0.7360476715434887,0.2494659790241607,-0.7222222222222222,0.254683218689356,0.7360476715434887,0.2494659790241607,-0.7222222222222222,0.035380746924379425,0.009625402827444285,0.020169537155873885,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-17,9223.02,9249.87,9200.86,9240.6,211461325.0,210832554.0,0.14149125407648988,0.062125722692842666,0.026981324792362704,0.9852070918319461,0.9958182015461547,False,1.2277474745052663,0.8947759141501896,0.35239196233007536,-0.8954404347483788,0.27373465109314166,0.27373465109314166,0.14285714285714285,0.5,0.14285714285714285,0.4053730563848599,0.7511646470298412,0.259268453624724,-0.7142857142857143,0.31746155777425344,0.7511646470298412,0.259268453624724,-0.7142857142857143,0.03828132900369674,0.016761086013991733,0.015710205614339223,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-18,9257.65,9316.64,9204.35,9279.93,210160150.0,211461325.0,0.1371696760635006,0.0627569589346697,0.020685178633134793,0.9852319793930578,0.9958182015461547,False,1.1052371030156767,0.908954640220447,0.21909717260404357,-0.8872455790077292,0.2749326145552561,0.2749326145552561,0.14682539682539683,0.5,0.14682539682539683,0.47202677511160435,0.7661922654289466,0.25544261733704016,-0.7063492063492063,0.3682857864995066,0.7661922654289466,0.25544261733704016,-0.7063492063492063,0.04412120448390433,0.019534018755904103,0.010241590917102084,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-19,9288.69,9324.4,9283.38,9316.81,211148113.0,210160131.0,0.1479346734597069,0.0721966612424707,0.02761790007143028,0.9850557968119923,0.9958182015461547,False,1.3989416687601053,1.162556762420524,0.363726828227246,-0.9162999961953484,0.26864330637915546,0.26864330637915546,0.12698412698412698,0.5,0.12698412698412698,0.5603043840305092,0.8039412651424301,0.2657553993265836,-0.746031746031746,0.43477971438728724,0.8039412651424301,0.2657553993265836,-0.746031746031746,0.051271548854601834,0.036411040706323394,0.01682637109898444,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-20,9330.35,9339.83,9273.79,9273.79,211475889.0,211148113.0,0.1662709421680506,0.07868256772742255,0.029814307596212952,0.9850529055704866,0.9958182015461547,False,1.9006189513947684,1.332963907417066,0.40823461597507166,-0.9024285899966111,0.26834381551362685,0.26834381551362685,0.12698412698412698,0.5,0.12698412698412698,0.6879533904461529,0.8543243739304907,0.2793248485312015,-0.746031746031746,0.5293499877426087,0.8543243739304907,0.2793248485312015,-0.746031746031746,0.03390998290899416,0.03290670877424429,0.016861566156565644,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-23,9293.06,9302.65,9225.73,9228.35,209695586.0,211475889.0,0.1625916192770236,0.07592014615543352,0.02264192486309713,0.984872429617356,0.9958182015461547,False,1.7770414676748045,1.253048595986889,0.25429872003331905,-0.9245268250714039,0.258460616951183,0.258460616951183,0.0992063492063492,0.5,0.0992063492063492,0.7916760644679293,0.8922981093644333,0.27694140772187936,-0.8015873015873016,0.6098462122543633,0.8922981093644333,0.27694140772187936,-0.8015873015873016,0.024436570154814374,0.019190344709738794,0.007624594367106496,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-24,9232.35,9276.24,9232.35,9246.2,210646073.0,209695586.0,0.15680310876291315,0.07446736808833565,0.03222634969639504,0.984515101908413,0.9958182015461547,False,1.5946591247739277,1.2121199157918796,0.45389656663379235,-0.9843671834750647,0.2413896376160527,0.2413896376160527,0.08333333333333333,0.5,0.08333333333333333,0.8681506416399292,0.92275732902419,0.29379427999920443,-0.8333333333333334,0.6733825291911095,0.92275732902419,0.29379427999920443,-0.8333333333333334,0.023248916570386413,0.023982937976708696,0.012652736467083203,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
2014-06-25,9250.13,9255.87,9229.8,9242.16,211121084.0,210646073.0,0.15368080469153722,0.06362537833887671,0.031358556776067914,0.9847155111493044,0.9958182015461547,False,1.4860163189031053,0.9134200298237402,0.4351134769810608,-0.9336578000334422,0.24977538185085355,0.24977538185085355,0.09126984126984126,0.5,0.09126984126984126,0.9269949918554697,0.9218680624336709,0.3072532511403336,-0.8174603174603174,0.7258105156241416,0.9218680624336709,0.3072532511403336,-0.8174603174603174,0.020636556090417812,0.005839776611896941,0.01111358582557509,NORMAL,none,NORMAL,raw_signal=NORMAL,normal,NORMAL
